date,time,title,body,url,source
2026-02-10,19:50:00,Ripple Expands Zand Bank Ties to Bridge USD and Dirham Stablecoins,"This would allow easy conversion between USD and AED for payments and online finance. Zand Bank is establishing itself as a key licensed hub for digital assets in the UAE. The deal expands on an earlier cooperation between Ripple and Zand Bank. Ripple, the company behind the XRP Ledger (XRPL), has announced a deeper partnership with the UAE digital bank Zand Bank . The goal is to connect Ripple’s dollar stablecoin, RLUSD, with Zand Bank’s upcoming dirham stablecoin, AEDZ, both of which will run ",https://coinedition.com/ripple-expands-zand-bank-ties-to-bridge-usd-and-dirham-stablecoins/,coinquora
2026-02-10,19:49:53,Interactive Brokers Adds Nano Crypto Futures Through Coinbase Derivatives,"Interactive Brokers has expanded its cryptocurrency derivatives offerings by adding nano Bitcoin and nano Ether futures to its trading platform. The contracts come through a new collaboration with Coinbase Derivatives, allowing clients to access regulated crypto futures alongside traditional financial products. The move reflects rising institutional demand for smaller, more flexible crypto exposure within established market infrastructure. Significantly, the new futures contracts give traders ac",https://coinpaper.com/14463/interactive-brokers-adds-nano-crypto-futures-through-coinbase-derivatives,coinpaper
2026-02-10,19:45:11,CFTC Chicago Office Dismantling Sparks Critical Concerns for Cryptocurrency Regulation,"BitcoinWorld CFTC Chicago Office Dismantling Sparks Critical Concerns for Cryptocurrency Regulation CHICAGO, March 2025 – The U.S. Commodity Futures Trading Commission’s (CFTC) Chicago enforcement office has been effectively dismantled, a development that creates immediate and significant questions about the agency’s capacity to oversee the rapidly expanding cryptocurrency and digital asset markets. This critical shift follows the resignation of the office’s last remaining lawyer, as first repor",https://bitcoinworld.co.in/cftc-chicago-office-dismantled-cryptocurrency-regulation/,bitcoinworld
2026-02-10,19:40:11,Cryptocurrency Regulation Breakthrough: Treasury Secretary Bessent Confident CLARITY Act Will Pass This Spring,"BitcoinWorld Cryptocurrency Regulation Breakthrough: Treasury Secretary Bessent Confident CLARITY Act Will Pass This Spring WASHINGTON, D.C. – April 2025. In a significant development for the digital asset industry, U.S. Treasury Secretary Scott Bessent has publicly expressed strong optimism that the long-awaited cryptocurrency market structure bill, known as the CLARITY Act, will secure congressional approval before the end of spring. During a recent televised interview, Secretary Bessent frame",https://bitcoinworld.co.in/bessent-optimistic-crypto-bill-spring/,bitcoinworld
2026-02-10,19:40:00,PEPE price prediction 2026-2032: Will Pepe coin dominate Dogecoin and Shiba Inu in 2026?,"Key Takeaways: Pepe prices faced bearish pressure toward $0.0000036. Our Pepe price prediction for 2026 is a maximum price of $0.000025 In 2032, we expect the Pepe price to touch $0.00035. The meme coin sector momentarily slowed down, hinting at a potential rally if the broader market stabilizes after its recent downturn. Specifically, PEPE coin prices display a bullish pattern, presenting an opportunity for a breakout based on the daily chart analysis. Moreover, the volatility of meme coins is ",https://www.cryptopolitan.com/pepe-price-prediction/,cryptopolitan
2026-02-10,19:38:37,SEC Official Calls for Modernized Rules on Asset Tokenization,Mark T. Uyeda urges regulatory updates for digital assets to boost financial market growth. Continue Reading: SEC Official Calls for Modernized Rules on Asset Tokenization The post SEC Official Calls for Modernized Rules on Asset Tokenization appeared first on COINTURK NEWS .,https://en.coin-turk.com/sec-official-calls-for-modernized-rules-on-asset-tokenization/,cointurken
2026-02-10,19:38:00,"ZK Technical Analysis February 10, 2026: Weekly Strategy","ZK is consolidating in a narrow weekly range while the main downtrend remains unbroken; $0.0188 support is critical. Bearish bias prevails, BTC weakness may increase alt pressure.",https://en.coinotag.com/analysis/zk-technical-analysis-february-10-2026-weekly-strategy,coinotag
2026-02-10,19:35:11,"Gold Price $5,000: The Puzzling Struggle Against a Supportive Macroeconomic Backdrop","BitcoinWorld Gold Price $5,000: The Puzzling Struggle Against a Supportive Macroeconomic Backdrop Global gold markets present a compelling paradox in early 2025: despite numerous macroeconomic tailwinds that traditionally propel the precious metal higher, the $5,000 per ounce threshold remains an elusive barrier. This resistance persists even as inflation concerns, geopolitical tensions, and currency fluctuations create what analysts describe as a “perfect storm” for gold appreciation. Market da",https://bitcoinworld.co.in/gold-price-5000-macroeconomic-struggle/,bitcoinworld
2026-02-10,19:33:28,Shiba Inu’s Top Dev Emphasizes Long-Term Focus as SHIB Flirts with Historical Support,"Shiba Inu (SHIB) continued to trade sideways on Monday following a turbulent week, which saw its price revisit key historical support levels.",https://zycrypto.com/shiba-inus-top-dev-emphasizes-long-term-focus-as-shib-flirts-with-historical-support/,zycrypto
2026-02-10,19:30:28,Cardano Faces Mixed Signals as Institutional Interest Grows but Sellers Retain Control,"Cardano’s native token ADA is caught between emerging institutional interest and persistent selling pressure, with prices trading in a tight range around roughly $0.27 as of this week. Related Reading: Convicted FTX CEO SBF Cries ‘Biden Lawfare’ In Trump Pardon Pitch According to current market data, ADA’s price sits near $0.2670, with modest intraday fluctuation and a market capitalization approaching $9.6 billion. This reflects a notable slide from its 2021 peak above $3 but shows the coin rem",https://bitcoinist.com/cardano-faces-mixed-signals-institutional-interest/,bitcoinist
2026-02-10,19:30:12,Vega Security’s Revolutionary $120M Funding Fuels AI-Powered Cybersecurity Transformation,"BitcoinWorld Vega Security’s Revolutionary $120M Funding Fuels AI-Powered Cybersecurity Transformation In a significant development for enterprise cybersecurity, Vega Security has secured $120 million in Series B funding to challenge the decades-old security information and event management (SIEM) model dominated by Splunk. The funding round, led by Accel with participation from Cyberstarts, Redpoint, and CRV, values the two-year-old startup at $700 million and signals a major shift in how organ",https://bitcoinworld.co.in/vega-security-120m-series-b-funding/,bitcoinworld
2026-02-10,19:30:07,Ethereum Derivatives Signal a Crowded Trade at Key February Expiries,"Ethereum was trading between $2,014 and $2,028 per coin on Feb. 10, while derivatives markets told a far louder story beneath the surface. Futures open interest remains elevated, options positioning is heavily skewed toward calls, and max pain levels across major exchanges cluster uncomfortably close to spot. Ethereum Derivatives Flash Mixed Signals Across Binance, OKX,",https://news.bitcoin.com/ethereum-derivatives-signal-a-crowded-trade-at-key-february-expiries/,bitcoin.com
2026-02-10,19:28:40,Backpack Unveils Innovative Tokenomics Model Tied to U.S. IPO Plans,Backpack links its token launch to an upcoming U.S. IPO to protect investors. Continue Reading: Backpack Unveils Innovative Tokenomics Model Tied to U.S. IPO Plans The post Backpack Unveils Innovative Tokenomics Model Tied to U.S. IPO Plans appeared first on COINTURK NEWS .,https://en.coin-turk.com/backpack-unveils-innovative-tokenomics-model-tied-to-u-s-ipo-plans/,cointurken
2026-02-10,19:27:30,Polymarket and Kaito will launch prediction pairs based on social media mindshare,"Polymarket will partner with Kaito AI, the popularity-focused aggregator. The prediction platform may launch markets based on popularity and opinion. Polymarket may open markets for the influence and popularity of trends, brands, and people. The prediction market partnered with Kaito AI, one of the leading influence-tracking and SocialFi platforms. We're taking the next step into Attention Markets, built in partnership with @Polymarket – the next stage in predicting internet trends! Prediction M",https://www.cryptopolitan.com/polymarket-partners-with-kaito-to-launch-attention-markets/,cryptopolitan
2026-02-10,19:27:27,Russia passes law recognizing cryptocurrency as property in criminal cases,"Members of the Russian parliament have passed provisions allowing the state to treat cryptocurrency as property as part of criminal proceedings. The new legislation unties the hands of law enforcement and judicial authorities in a growing number of cases requiring the seizure of digital assets. Russian lawmakers adopt law regulating crypto seizure The State Duma, the lower house of the Russian legislature, approved a law introducing a procedure for seizing and confiscating cryptocurrency in crim",https://www.cryptopolitan.com/russia-to-seize-cryptocurrency-as-property-under-new-law/,cryptopolitan
2026-02-10,19:26:46,Phantom Chat Feature Targeted in Fresh Bitcoin Phishing Wave: $BMIC Offers Security,"What to Know: Phantom’s in-app Chats expand social attack surface; scammers exploit hype and speed to route users into phishing links and fake prompts. Bitcoin and Ethereum remain choppy, with mixed spot ETF flow signals, conditions that tend to increase user error and rushed approvals. Strong wallet hygiene still matters most: never share seed phrases, avoid chat links, and isolate funds using separate accounts or hardware wallets. BMIC leans into a post-quantum + AI security narrative, aiming ",https://www.newsbtc.com/news/phantom-chat-feature-targeted-in-fresh-bitcoin-phishing-wave-bmic-offers-security/,newsbtc
2026-02-10,19:25:12,Kraken CFO Fired: Strategic Shakeup Signals Critical IPO Pivot for Cryptocurrency Exchange,"BitcoinWorld Kraken CFO Fired: Strategic Shakeup Signals Critical IPO Pivot for Cryptocurrency Exchange In a decisive corporate maneuver, San Francisco-based cryptocurrency exchange Kraken has terminated its Chief Financial Officer, Stephanie Lemmerman, as the company intensifies preparations for a landmark initial public offering. This leadership change, reported by CoinDesk in March 2025, represents a significant strategic pivot for one of the world’s oldest and largest crypto trading platform",https://bitcoinworld.co.in/kraken-cfo-fired-ipo-strategy/,bitcoinworld
